id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018356154,listing,/8-kinchega-place-bow-bowing-nsw-2566-2018356154,1110000,is-sold,Sold prior to auction 01 Mar 2023,20230301,8 Kinchega Place,BOW BOWING,NSW,2566,-34.0168037,150.838562,6,4,2,House,House,False,728,m2,False
2018101678,listing,/15-midlothian-road-st-andrews-nsw-2566-2018101678,745000,is-sold,Sold by private treaty 09 Feb 2023,20230209,15 Midlothian Road,ST ANDREWS,NSW,2566,-34.0123672,150.835144,3,2,2,House,House,False,606,m2,False
2018147490,listing,/5-15-susan-place-minto-nsw-2566-2018147490,590000,is-sold,Sold by private treaty 21 Feb 2023,20230221,5/15 Susan Place,MINTO,NSW,2566,-34.0284958,150.847809,2,1,1,Villa,Villa,False,224,m2,False
2018150598,listing,/16-16-derby-st-minto-nsw-2566-2018150598,295000,is-sold,Sold by private treaty 30 Jan 2023,20230130,16/16 Derby St,MINTO,NSW,2566,-34.0209351,150.851013,2,1,1,ApartmentUnitFlat,Apartment / Unit / Flat,False,0,m2,False
2018162793,listing,/3-8-durham-street-minto-nsw-2566-2018162793,750000,is-sold,Sold by private treaty 21 Feb 2023,20230221,3/8 Durham Street,MINTO,NSW,2566,-34.02265,150.847778,3,2,1,Townhouse,Townhouse,False,0,m2,False
2018203559,listing,/13-convair-place-raby-nsw-2566-2018203559,900000,is-sold,Sold by private treaty 01 Feb 2023,20230201,13 Convair Place,RABY,NSW,2566,-34.0133171,150.813721,4,2,2,House,House,False,735,m2,False
2018211863,listing,/4-lerwick-place-st-andrews-nsw-2566-2018211863,825000,is-sold,Sold by private treaty 15 Feb 2023,20230215,4 lerwick place,ST ANDREWS,NSW,2566,-34.0178833,150.830429,3,2,4,House,House,False,585,m2,False
2018229082,listing,/13-goodsell-street-minto-nsw-2566-2018229082,660000,is-sold,Sold by private treaty 14 Feb 2023,20230214,13 Goodsell Street,MINTO,NSW,2566,-34.04274,150.853424,3,1,1,House,House,False,336,m2,False
2018250496,listing,/5-ross-place-minto-nsw-2566-2018250496,800000,is-sold,Sold by private treaty 08 Feb 2023,20230208,5 Ross Place,MINTO,NSW,2566,-34.0159645,150.8561,3,1,1,House,House,False,0,m2,False
2018251507,listing,/41-pendergast-avenue-minto-nsw-2566-2018251507,860000,is-sold,Sold by private treaty 03 Feb 2023,20230203,41 Pendergast Avenue,MINTO,NSW,2566,-34.03737,150.853058,4,2,4,House,House,False,613,m2,False
2018272190,listing,/16-101-hurricane-drive-raby-nsw-2566-2018272190,515000,is-sold,Sold by private treaty 10 Feb 2023,20230210,16/101 Hurricane Drive,RABY,NSW,2566,-34.0160179,150.8163,2,1,1,Townhouse,Townhouse,False,0,m2,False
2018273143,listing,/236-longhurst-rd-minto-nsw-2566-2018273143,1075000,is-sold,Sold by private treaty 28 Jan 2023,20230128,236 Longhurst Rd,MINTO,NSW,2566,-34.03222,150.85582,5,2,2,House,House,False,433,m2,False
2018275432,listing,/14-stuka-close-raby-nsw-2566-2018275432,980000,is-sold,Sold by private treaty 31 Jan 2023,20230131,14 Stuka Close,RABY,NSW,2566,-34.0129623,150.813263,5,2,2,House,House,False,0,m2,False
2018276807,listing,/50-kittyhawk-crescent-raby-nsw-2566-2018276807,900000,is-sold,Sold at auction 28 Jan 2023,20230128,50 Kittyhawk Crescent,RABY,NSW,2566,-34.0256577,150.81572,6,4,2,House,House,False,615,m2,False
2018289428,listing,/98-spitfire-drive-raby-nsw-2566-2018289428,Price Withheld,is-sold,Sold by private treaty 06 Feb 2023,20230206,98 Spitfire Drive,RABY,NSW,2566,-34.019825,150.821548,4,2,3,House,House,False,0,m2,False
2018295750,listing,/7-tummul-place-st-andrews-nsw-2566-2018295750,770000,is-sold,Sold by private treaty 14 Feb 2023,20230214,7 Tummul Place,ST ANDREWS,NSW,2566,-34.01852,150.834427,3,1,4,House,House,False,687,m2,False
2018313100,listing,/62-kent-street-minto-nsw-2566-2018313100,1200000,is-sold,Sold at auction 18 Feb 2023,20230218,62 Kent Street,MINTO,NSW,2566,-34.0242043,150.848618,3,1,-,House,House,False,1638,m2,False
2018313278,listing,/2-styles-crescent-minto-nsw-2566-2018313278,835000,is-sold,Sold by private treaty 17 Feb 2023,20230217,2 Styles Crescent,MINTO,NSW,2566,-34.0349731,150.846466,3,2,4,House,House,False,643,m2,False
2018339776,listing,/5-meharry-place-minto-nsw-2566-2018339776,1070000,is-sold,Sold by private treaty 02 Mar 2023,20230302,5 Meharry Place,MINTO,NSW,2566,-34.0369,150.85379,4,3,4,House,House,False,433,m2,False
2018363498,listing,/4-mull-place-st-andrews-nsw-2566-2018363498,690000,is-sold,Sold by private treaty 17 Feb 2023,20230217,4 Mull Place,ST ANDREWS,NSW,2566,-34.0269432,150.82576,3,1,-,House,House,False,609,m2,False
2017923942,listing,/17-9-13-surrey-street-minto-nsw-2566-2017923942,Price Withheld,is-sold,Sold by private treaty 20 Jan 2023,20230120,17/9-13 Surrey Street,MINTO,NSW,2566,-34.0267944,150.8446,2,1,1,House,House,False,0,m2,False
2018023865,listing,/4-phyllis-street-minto-nsw-2566-2018023865,910000,is-sold,Sold by private treaty 15 Dec 2022,20221215,4 Phyllis Street,MINTO,NSW,2566,-34.0234528,150.847336,4,1,2,House,House,False,785,m2,False
2018087146,listing,/57-16-derby-street-minto-nsw-2566-2018087146,300000,is-sold,Sold by private treaty 16 Jan 2023,20230116,57/16 Derby Street,MINTO,NSW,2566,-34.0209351,150.851013,2,1,1,House,House,False,0,m2,False
2018109839,listing,/8-fenton-crescent-minto-nsw-2566-2018109839,746000,is-sold,Sold by private treaty 12 Dec 2022,20221212,8 Fenton Crescent,MINTO,NSW,2566,-34.0243149,150.859909,3,1,2,House,House,False,557,m2,False
2018143154,listing,/12-moffat-place-minto-nsw-2566-2018143154,710000,is-sold,Sold by private treaty 12 Dec 2022,20221212,12 Moffat Place,MINTO,NSW,2566,-34.042675,150.850235,4,1,2,House,House,False,559,m2,False
2018146370,listing,/11-elizabeth-mcrae-avenue-minto-nsw-2566-2018146370,940000,is-sold,Sold by private treaty 20 Dec 2022,20221220,11 Elizabeth Mcrae Avenue,MINTO,NSW,2566,-34.037426,150.8508,4,2,2,House,House,False,443,m2,False
2018148234,listing,/11-indaal-place-st-andrews-nsw-2566-2018148234,760000,is-sold,Sold by private treaty 23 Dec 2022,20221223,11 Indaal Place,ST ANDREWS,NSW,2566,-34.03611,150.8278,3,1,1,House,House,False,579,m2,False
2018152487,listing,/48-midlothian-road-st-andrews-nsw-2566-2018152487,732510,is-sold,Sold by private treaty 12 Dec 2022,20221212,48 Midlothian Road,ST ANDREWS,NSW,2566,-34.0149422,150.830292,3,2,1,House,House,False,582,m2,False
2018158588,listing,/11-bute-place-st-andrews-nsw-2566-2018158588,900000,is-sold,Sold by private treaty 12 Dec 2022,20221212,11 Bute Place,ST ANDREWS,NSW,2566,-34.0322533,150.827728,3,1,1,House,House,False,874,m2,False
2018171043,listing,/134-spitfire-drive-raby-nsw-2566-2018171043,Price Withheld,is-sold,Sold by private treaty 19 Dec 2022,20221219,134 Spitfire Drive,RABY,NSW,2566,-34.0151138,150.82312,7,3,-,House,House,False,781,m2,False
2018180848,listing,/77-midlothian-road-st-andrews-nsw-2566-2018180848,785000,is-sold,Sold by private treaty 21 Dec 2022,20221221,77 Midlothian Road,ST ANDREWS,NSW,2566,-34.01412,150.8308,3,2,1,House,House,False,606,m2,False
2018183215,listing,/2-2-skyfarmer-place-raby-nsw-2566-2018183215,670000,is-sold,Sold by private treaty 16 Jan 2023,20230116,2/2 Skyfarmer Place,RABY,NSW,2566,-34.0247078,150.819122,3,1,1,SemiDetached,Semi-Detached,False,684,m2,False
2018206759,listing,/14-16-derby-st-minto-nsw-2566-2018206759,300000,is-sold,Sold by private treaty 14 Dec 2022,20221214,14/16 Derby St,MINTO,NSW,2566,-34.0209351,150.851013,2,1,1,ApartmentUnitFlat,Apartment / Unit / Flat,False,0,m2,False
2018226797,listing,/36-jersey-parade-minto-nsw-2566-2018226797,590000,is-sold,Sold by private treaty 12 Dec 2022,20221212,36 Jersey Parade,MINTO,NSW,2566,-34.04195,150.848831,3,1,1,House,House,False,430,m2,False
2018227521,listing,/2-88-mcdonnell-street-raby-nsw-2566-2018227521,581000,is-sold,Sold by private treaty 25 Jan 2023,20230125,2/88 McDonnell Street,RABY,NSW,2566,-34.0137024,150.816132,2,1,1,SemiDetached,Semi-Detached,False,225,m2,False
2018229494,listing,/16-gladiator-street-raby-nsw-2566-2018229494,885000,is-sold,Sold by private treaty 23 Dec 2022,20221223,16 Gladiator Street,RABY,NSW,2566,-34.0141869,150.811539,3,2,2,House,House,False,597,m2,False
2018248082,listing,/20-walrus-place-raby-nsw-2566-2018248082,765000,is-sold,Sold by private treaty 19 Dec 2022,20221219,20 Walrus Place,RABY,NSW,2566,-34.0200958,150.811829,4,1,1,House,House,False,666,m2,False
2018281197,listing,/17-dakota-place-raby-nsw-2566-2018281197,814000,is-sold,Sold by private treaty 18 Jan 2023,20230118,17 Dakota Place,RABY,NSW,2566,-34.01533,150.806656,4,2,2,House,House,False,797,m2,False
2018287755,listing,/23-mirage-avenue-raby-nsw-2566-2018287755,781550,is-sold,Sold by private treaty 25 Jan 2023,20230125,23 Mirage Avenue,RABY,NSW,2566,-34.02214,150.814133,3,1,2,House,House,False,557,m2,False
2018300078,listing,/11-neptune-street-raby-nsw-2566-2018300078,750000,is-sold,Sold by private treaty 28 Jan 2023,20230128,11 Neptune Street,RABY,NSW,2566,-34.0206337,150.818,3,1,1,House,House,False,661,m2,False
2018097373,listing,/53-midlothian-road-st-andrews-nsw-2566-2018097373,910000,is-sold,Sold by private treaty 29 Nov 2022,20221129,53 Midlothian Road,ST ANDREWS,NSW,2566,-34.01223,150.831665,3,2,2,House,House,False,696,m2,False
2018123078,listing,/12-elizabeth-mcrae-avenue-minto-nsw-2566-2018123078,Price Withheld,is-sold,Sold by private treaty 09 Dec 2022,20221209,12. Elizabeth Mcrae Avenue,MINTO,NSW,2566,-34.0379,150.851334,-,-,-,NewLand,New land,False,675,m2,False
2018127467,listing,/15-knight-place-minto-nsw-2566-2018127467,750000,is-sold,Sold by private treaty 29 Nov 2022,20221129,15 Knight Place,MINTO,NSW,2566,-34.0190277,150.86087,3,1,2,House,House,False,562,m2,False
2018130428,listing,/2-7-9-pembroke-road-minto-nsw-2566-2018130428,750000,is-sold,Sold by private treaty 23 Nov 2022,20221123,2/7-9 Pembroke Road,MINTO,NSW,2566,-34.0284271,150.848236,3,2,4,House,House,False,0,m2,False
2018131133,listing,/2-morar-place-st-andrews-nsw-2566-2018131133,760000,is-sold,Sold by private treaty 02 Dec 2022,20221202,2 Morar Place,ST ANDREWS,NSW,2566,-34.01271,150.8352,3,2,-,House,House,False,600,m2,False
2018137345,listing,/76-lockheed-street-raby-nsw-2566-2018137345,800000,is-sold,Sold by private treaty 07 Dec 2022,20221207,76 Lockheed Street,RABY,NSW,2566,-34.029026,150.82135,4,2,1,House,House,False,594,m2,False
2018137778,listing,/14-35-blackwood-avenue-minto-nsw-2566-2018137778,469000,is-sold,Sold by private treaty 29 Nov 2022,20221129,14/35 Blackwood Avenue,MINTO,NSW,2566,-34.0198631,150.85347,2,1,1,Villa,Villa,False,0,m2,False
2018150290,listing,/74-stromeferry-crescent-st-andrews-nsw-2566-2018150290,715000,is-sold,Sold by private treaty 28 Nov 2022,20221128,74 Stromeferry Crescent,ST ANDREWS,NSW,2566,-34.032608,150.826569,3,1,3,House,House,False,562,m2,False
