id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2008698072,listing,/1-2-6-taverner-road-waterloo-wa-6228-2008698072,Price Withheld,is-sold,Sold by private treaty 01 Feb 2011,20110201,1 & 2/6 Taverner Road,WATERLOO,WA,6228,-33.3287163,115.73452,NaN,NaN,NaN,VacantLand,Vacant land,False,0.0,m2,False
2008698073,listing,/2-6-taverner-rd-waterloo-wa-6228-2008698073,Price Withheld,is-sold,Sold by private treaty 12 Sep 2011,20110912,2/6 TAVERNER RD,WATERLOO,WA,6228,-33.3287849,115.7357,NaN,NaN,NaN,VacantLand,Vacant land,False,0.0,m2,False
2009801799,listing,/153-hynes-road-waterloo-wa-6228-2009801799,Price Withheld,is-sold,Sold by private treaty 17 May 2013,20130517,153 Hynes Road,WATERLOO,WA,6228,-33.3258934,115.734756,3,3,3,House,House,False,0.0,m2,False
2010783030,listing,/prop-lot-50-st-helena-road-waterloo-wa-6228-2010783030,Price Withheld,is-sold,Sold by private treaty 18 Oct 2014,20141018,Prop Lot/50 ST Helena Road,WATERLOO,WA,6228,-33.3489532,115.7604,NaN,NaN,NaN,Rural,Rural,True,40.47,ha,False
2012058027,listing,/lot-51-hynes-road-waterloo-wa-6228-2012058027,390000,is-sold,Sold by private treaty 30 Sep 2016,20160930,Lot 51 Hynes Road,WATERLOO,WA,6228,-33.32738,115.758263,NaN,NaN,NaN,VacantLand,Vacant land,True,2.0,ha,False
2013642425,listing,/14287-south-western-highway-waterloo-wa-6228-2013642425,Price Withheld,is-sold,Sold by private treaty 21 Jun 2017,20170621,14287 South Western Highway,WATERLOO,WA,6228,-33.3250237,115.769058,5,5,5,Rural,Rural,False,3025.0,m2,False
2014238142,listing,/14411-south-western-highway-waterloo-wa-6228-2014238142,Price Withheld,is-sold,Sold by private treaty 18 Apr 2019,20190418,14411 South Western Highway,WATERLOO,WA,6228,-33.3302727,115.757309,5,5,5,House,House,False,0.0,m2,False
2014814649,listing,/lot-58-martin-pelusey-rd-waterloo-wa-6228-2014814649,Price Withheld,is-sold,Sold by private treaty 12 Jan 2019,20190112,Lot 58 Martin-Pelusey Rd,WATERLOO,WA,6228,-33.34778,115.734589,NaN,NaN,NaN,Rural,Rural,True,39.8,ha,False
2016535937,listing,/lot-1-st-helena-road-waterloo-wa-6228-2016535937,Price Withheld,is-sold,Sold by private treaty 23 Nov 2020,20201123,Lot 1 St Helena Road,WATERLOO,WA,6228,-33.35446,115.776459,NaN,NaN,NaN,Rural,Rural,True,100.0,ha,False
2018190800,listing,/lot-2-hynes-road-waterloo-wa-6228-2018190800,Price Withheld,is-sold,Sold by private treaty 23 Jan 2023,20230123,Lot 2 Hynes Road,WATERLOO,WA,6228,-33.33162,115.736435,NaN,NaN,NaN,VacantLand,Vacant land,True,1.22,ha,False
2018218384,listing,/lot-423-wireless-road-waterloo-wa-6228-2018218384,Price Withheld,is-sold,Sold by private treaty 13 Feb 2023,20230213,Lot 423 Wireless Road,WATERLOO,WA,6228,-33.3437576,115.754028,NaN,NaN,NaN,Rural,Rural,True,47.2,ha,False
