id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2017711888,listing,/137-high-street-howlong-nsw-2643-2017711888,395000,is-sold,Sold by private treaty 10 Nov 2022,20221110,137 High Street,HOWLONG,NSW,2643,-35.97689,146.633209,3,3,3,House,House,False,1006.0,m2,False
2018054574,listing,/1-4-31-russell-street-howlong-nsw-2643-2018054574,Price Withheld,is-sold,Sold by private treaty 19 Dec 2022,20221219,1-4/31 Russell Street,HOWLONG,NSW,2643,-35.9809036,146.6238,8,8,8,BlockOfUnits,Block of Units,False,2023.0,m2,False
2018080016,listing,/82-kismet-riverside-lodge-howlong-nsw-2643-2018080016,225000,is-sold,Sold by private treaty 19 Dec 2022,20221219,82 Kismet Riverside Lodge,HOWLONG,NSW,2643,-35.9645653,146.590652,3,3,3,House,House,False,0.0,m2,False
2018094684,listing,/42-kennedy-street-howlong-nsw-2643-2018094684,700000,is-sold,Sold by private treaty 04 Jan 2023,20230104,42 Kennedy Street,HOWLONG,NSW,2643,-35.97568,146.626328,6,6,6,House,House,False,2011.0,m2,False
2018126382,listing,/146-hume-street-howlong-nsw-2643-2018126382,333000,is-sold,Sold by private treaty 23 Nov 2022,20221123,146 Hume Street,HOWLONG,NSW,2643,-35.9755135,146.631592,2,2,2,House,House,False,1191.0,m2,False
2018131869,listing,/111-larmer-street-howlong-nsw-2643-2018131869,190000,is-sold,Sold by private treaty 25 Jan 2023,20230125,111 Larmer Street,HOWLONG,NSW,2643,-35.9793625,146.6352,NaN,NaN,NaN,VacantLand,Vacant land,False,728.0,m2,False
2018132074,listing,/148-bank-street-howlong-nsw-2643-2018132074,Price Withheld,is-sold,Sold at auction 28 Nov 2022,20221128,148 Bank Street,HOWLONG,NSW,2643,-35.9903259,146.637146,3,3,3,House,House,False,5003.0,m2,False
2018143871,listing,/190-jude-street-howlong-nsw-2643-2018143871,560000,is-sold,Sold by private treaty 22 Nov 2022,20221122,190 Jude Street,HOWLONG,NSW,2643,-35.9763947,146.643311,4,4,4,House,House,False,1202.0,m2,False
2018148269,listing,/35-pell-street-howlong-nsw-2643-2018148269,459000,is-sold,Sold by private treaty 24 Nov 2022,20221124,35 Pell Street,HOWLONG,NSW,2643,-35.9769974,146.624969,3,3,3,House,House,False,2023.0,m2,False
2018187265,listing,/141-larmer-street-howlong-nsw-2643-2018187265,Price Withheld,is-sold,Sold by private treaty 10 Jan 2023,20230110,141 Larmer Street,HOWLONG,NSW,2643,-35.9763527,146.635849,3,3,3,House,House,False,940.0,m2,False
2018193440,listing,/70-james-cook-avenue-howlong-nsw-2643-2018193440,435000,is-sold,Sold by private treaty 16 Dec 2022,20221216,70 James Cook Avenue,HOWLONG,NSW,2643,-35.9772263,146.629517,3,3,3,House,House,False,1012.0,m2,False
2018197709,listing,/10-emily-court-howlong-nsw-2643-2018197709,600000,is-sold,Sold by private treaty 20 Dec 2022,20221220,10 Emily Court,HOWLONG,NSW,2643,-35.9778,146.640228,4,4,4,House,House,False,1040.0,m2,False
2018214715,listing,/101-pell-street-howlong-nsw-2643-2018214715,485000,is-sold,Sold by private treaty 28 Nov 2022,20221128,101 Pell Street,HOWLONG,NSW,2643,-35.9781647,146.633713,3,3,3,House,House,False,1918.0,m2,False
2018217809,listing,/161-clarke-street-howlong-nsw-2643-2018217809,510000,is-sold,Sold at auction 20 Dec 2022,20221220,161 Clarke Street,HOWLONG,NSW,2643,-35.9864464,146.64003,3,3,3,House,House,False,1007.0,m2,False
2018224504,listing,/115-hoddle-street-howlong-nsw-2643-2018224504,420000,is-sold,Sold by private treaty 07 Dec 2022,20221207,115 Hoddle Street,HOWLONG,NSW,2643,-35.9876671,146.6333,3,3,3,House,House,False,2023.0,m2,False
2018237627,listing,/56-townsend-street-howlong-nsw-2643-2018237627,715000,is-sold,Sold by private treaty 08 Dec 2022,20221208,56 Townsend Street,HOWLONG,NSW,2643,-35.9857025,146.6375,4,4,4,House,House,False,1894.0,m2,False
2018266398,listing,/187-195-kennedy-street-howlong-nsw-2643-2018266398,660000,is-sold,Sold by private treaty 10 Feb 2023,20230210,187-195 Kennedy Street,HOWLONG,NSW,2643,-35.97755,146.644958,4,4,4,House,House,False,4107.0,m2,False
2018271449,listing,/145-meredith-street-howlong-nsw-2643-2018271449,400000,is-sold,Sold by private treaty 21 Feb 2023,20230221,145 Meredith Street,HOWLONG,NSW,2643,-35.9769859,146.641983,2,2,2,House,House,False,1001.0,m2,False
2018285795,listing,/17-marie-court-howlong-nsw-2643-2018285795,Price Withheld,is-sold,Sold by private treaty 25 Jan 2023,20230125,17 Marie Court,HOWLONG,NSW,2643,-35.95801,146.628937,4,4,4,House,House,False,746.0,m2,False
2018297086,listing,/74-5189-riverina-highway-howlong-nsw-2643-2018297086,245000,is-sold,Sold by private treaty 06 Feb 2023,20230206,74/5189 Riverina Highway,HOWLONG,NSW,2643,-35.96457,146.59082,3,3,3,House,House,False,0.0,m2,False
2017691100,listing,/65-5189-riverina-highway-howlong-nsw-2643-2017691100,185000,is-sold,Sold by private treaty 24 Jun 2022,20220624,65/5189 Riverina Highway,HOWLONG,NSW,2643,-35.96457,146.59082,2,2,2,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,m2,False
2017740059,listing,/65-kennedy-street-howlong-nsw-2643-2017740059,430000,is-sold,Sold by private treaty 17 Jun 2022,20220617,65 Kennedy Street,HOWLONG,NSW,2643,-35.9755058,146.629333,3,3,3,House,House,False,553.0,m2,False
2017829144,listing,/3-107-hawkins-street-howlong-nsw-2643-2017829144,175000,is-sold,Sold by private treaty 17 Jun 2022,20220617,3/107 Hawkins Street,HOWLONG,NSW,2643,-35.9800148,146.633911,3,3,3,ApartmentUnitFlat,Apartment / Unit / Flat,False,169.0,m2,False
2017886771,listing,/8-16-gibson-place-howlong-nsw-2643-2017886771,550000,is-sold,Sold by private treaty 16 Aug 2022,20220816,8-16 Gibson Place,HOWLONG,NSW,2643,-35.9758377,146.648361,NaN,NaN,NaN,VacantLand,Vacant land,True,1.26,ha,False
2017919096,listing,/174-clarke-street-howlong-nsw-2643-2017919096,465000,is-sold,Sold by private treaty 11 Jul 2022,20220711,174 Clarke Street,HOWLONG,NSW,2643,-35.98733,146.640991,4,4,4,House,House,False,2023.0,m2,False
2017926882,listing,/123-victoria-street-howlong-nsw-2643-2017926882,445000,is-sold,Sold by private treaty 18 Aug 2022,20220818,123 Victoria Street,HOWLONG,NSW,2643,-35.9838371,146.63559,4,4,4,House,House,False,1625.0,m2,False
2017947543,listing,/gibson-place-howlong-nsw-2643-2017947543,144837,is-sold,Sold by private treaty 07 Jul 2022,20220707,Gibson Place,HOWLONG,NSW,2643,-35.97558,146.649246,NaN,NaN,NaN,VacantLand,Vacant land,False,2394.0,m2,False
2017960423,listing,/35-37-larmer-street-howlong-nsw-2643-2017960423,390000,is-sold,Sold by private treaty 15 Aug 2022,20220815,35-37 Larmer Street,HOWLONG,NSW,2643,-35.9873543,146.633728,3,3,3,House,House,False,1218.0,m2,False
2017966464,listing,/4-marie-court-howlong-nsw-2643-2017966464,525000,is-sold,Sold by private treaty 08 Sep 2022,20220908,4 Marie Court,HOWLONG,NSW,2643,-35.9796638,146.624664,4,4,4,House,House,False,619.0,m2,False
2018016418,listing,/41-kennedy-street-howlong-nsw-2643-2018016418,149000,is-sold,Sold by private treaty 14 Sep 2022,20220914,41 Kennedy Street,HOWLONG,NSW,2643,-35.974987,146.626633,NaN,NaN,NaN,VacantLand,Vacant land,False,1025.0,m2,False
2018032117,listing,/4-sarah-court-howlong-nsw-2643-2018032117,560000,is-sold,Sold by private treaty 24 Oct 2022,20221024,4 Sarah Court,HOWLONG,NSW,2643,-35.9824448,146.638611,4,4,4,House,House,False,917.0,m2,False
2018049701,listing,/30-jude-street-howlong-nsw-2643-2018049701,510000,is-sold,Sold by private treaty 13 Sep 2022,20220913,30 Jude Street,HOWLONG,NSW,2643,-35.9742851,146.6249,3,3,3,House,House,False,1024.0,m2,False
2018072314,listing,/533-kywong-howlong-road-howlong-nsw-2643-2018072314,6800000,is-sold,Sold prior to auction 07 Oct 2022,20221007,533 Kywong-Howlong Road,HOWLONG,NSW,2643,-35.9512825,146.654587,5,5,5,Rural,Rural,True,226.62,ha,False
2018075757,listing,/14-gilson-place-howlong-nsw-2643-2018075757,630000,is-sold,Sold by private treaty 07 Oct 2022,20221007,14 Gilson Place,HOWLONG,NSW,2643,-35.98255,146.6415,4,4,4,House,House,False,644.0,m2,False
2018083934,listing,/132-pearce-street-howlong-nsw-2643-2018083934,435000,is-sold,Sold at auction 11 Oct 2022,20221011,132 Pearce Street,HOWLONG,NSW,2643,-35.97564,146.621124,3,3,3,House,House,False,0.0,m2,False
2018083996,listing,/6-kennedy-street-howlong-nsw-2643-2018083996,190000,is-sold,Sold at auction 25 Oct 2022,20221025,6 Kennedy Street,HOWLONG,NSW,2643,-35.9753227,146.621948,NaN,NaN,NaN,VacantLand,Vacant land,False,2023.0,m2,False
2018091167,listing,/2-16-kennedy-street-howlong-nsw-2643-2018091167,415000,is-sold,Sold by private treaty 25 Oct 2022,20221025,2/16 Kennedy Street,HOWLONG,NSW,2643,-35.97553,146.6227,3,3,3,Townhouse,Townhouse,False,395.0,m2,False
2018129643,listing,/42-jude-street-howlong-nsw-2643-2018129643,510000,is-sold,Sold by private treaty 13 Oct 2022,20221013,42 Jude Street,HOWLONG,NSW,2643,-35.9748154,146.62645,4,4,4,House,House,False,1027.0,m2,False
2018211528,listing,/gibson-place-howlong-nsw-2643-2018211528,166375,is-sold,Sold by private treaty 16 Aug 2022,20220816,Gibson Place,HOWLONG,NSW,2643,-35.97558,146.649246,NaN,NaN,NaN,VacantLand,Vacant land,False,2394.0,m2,False
