id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018289867,listing,/129-campbells-cove-road-werribee-south-vic-3030-2018289867,Price Withheld,is-sold,Sold by private treaty 28 Feb 2023,20230228,129 Campbells Cove Road,WERRIBEE SOUTH,VIC,3030,-37.9425735,144.735443,1,1,2,Studio,Studio,False,0,m2,False
2018347527,listing,/1-30-silvereye-crescent-werribee-vic-3030-2018347527,390000,is-sold,Sold by private treaty 28 Feb 2023,20230228,1/30 Silvereye Crescent,WERRIBEE,VIC,3030,-37.8790932,144.675461,2,1,1,ApartmentUnitFlat,Apartment / Unit / Flat,False,292,m2,False
2018341426,listing,/10-broadside-walk-point-cook-vic-3030-2018341426,605000,is-sold,Sold by private treaty 27 Feb 2023,20230227,10 Broadside Walk,POINT COOK,VIC,3030,-37.90674,144.721039,3,2,2,Townhouse,Townhouse,False,0,m2,False
