id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018198892,listing,/3-harrigan-road-sandy-camp-qld-4361-2018198892,345000,is-sold,Sold by private treaty 28 Feb 2023,20230228,3 Harrigan Road,SANDY CAMP,QLD,4361,-27.9671211,151.817963,NaN,NaN,NaN,Rural,Rural,True,62.96,ha,False
2018302913,listing,/5-22-queen-street-clifton-qld-4361-2018302913,220000,is-sold,Sold by private treaty 03 Mar 2023,20230303,5/22 Queen Street,CLIFTON,QLD,4361,-27.9307156,151.907944,2,2,2,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,m2,False
2017641696,listing,/lot-3-958-clifton-pittsworth-road-back-plains-qld-4361-2017641696,465000,is-sold,Sold by private treaty 20 Dec 2022,20221220,Lot 3 958 Clifton-Pittsworth Road,BACK PLAINS,QLD,4361,-27.8858242,151.784958,NaN,NaN,NaN,Farm,Farm,True,33.49,ha,False
2017758787,listing,/ernst-road-mount-molar-qld-4361-2017758787,550000,is-sold,Sold by private treaty 14 Nov 2022,20221114,Ernst Road,MOUNT MOLAR,QLD,4361,-27.9223557,151.825882,NaN,NaN,NaN,Rural,Rural,True,32.37,ha,False
2017885602,listing,/47-gillam-street-clifton-qld-4361-2017885602,154500,is-sold,Sold by private treaty 01 Nov 2022,20221101,47 Gillam Street,CLIFTON,QLD,4361,-27.9371719,151.911346,2,2,2,House,House,False,673.0,m2,False
2017913658,listing,/36-neville-road-clifton-qld-4361-2017913658,92000,is-sold,Sold by private treaty 15 Feb 2023,20230215,36 Neville Road,CLIFTON,QLD,4361,-27.9305,151.91481,NaN,NaN,NaN,VacantLand,Vacant land,False,982.0,m2,False
2018059100,listing,/46-saal-road-headington-hill-qld-4361-2018059100,Price Withheld,is-sold,Sold by private treaty 14 Dec 2022,20221214,46 Saal Road,HEADINGTON HILL,QLD,4361,-27.9342022,151.991165,3,3,3,AcreageSemiRural,Acreage / Semi-Rural,True,24.28,ha,False
2018066675,listing,/20-mason-street-clifton-qld-4361-2018066675,337500,is-sold,Sold by private treaty 03 Nov 2022,20221103,20 Mason Street,CLIFTON,QLD,4361,-27.9355736,151.910187,4,4,4,House,House,False,2428.0,m2,False
2018099485,listing,/214-beutel-road-clifton-qld-4361-2018099485,652000,is-sold,Sold by private treaty 31 Oct 2022,20221031,214 Beutel Road,CLIFTON,QLD,4361,-27.9158,151.9303,3,3,3,AcreageSemiRural,Acreage / Semi-Rural,True,32.28,ha,False
2018109232,listing,/61-kates-street-clifton-qld-4361-2018109232,205000,is-sold,Sold by private treaty 04 Nov 2022,20221104,61 Kates Street,CLIFTON,QLD,4361,-27.9292946,151.908279,NaN,NaN,NaN,VacantLand,Vacant land,False,1953.0,m2,False
2018116805,listing,/ryeford-pratten-road-ryeford-qld-4361-2018116805,840000,is-sold,Sold by private treaty 06 Dec 2022,20221206,Ryeford - Pratten Road,RYEFORD,QLD,4361,-27.9479656,151.808243,NaN,NaN,NaN,SpecialistFarm,Specialist Farm,True,60.46,ha,False
2018123629,listing,/lot-1-lot-1-pilton-valley-road-pilton-qld-4361-2018123629,160000,is-sold,Sold by private treaty 17 Jan 2023,20230117,Lot 1/Lot 1 Pilton Valley Road,PILTON,QLD,4361,-27.8678417,152.049179,NaN,NaN,1.0,VacantLand,Vacant land,False,2420.0,m2,False
2018157970,listing,/1-grimes-street-clifton-qld-4361-2018157970,390000,is-sold,Sold by private treaty 15 Dec 2022,20221215,1 Grimes Street,CLIFTON,QLD,4361,-27.9354038,151.908768,4,4,4,House,House,False,1214.0,m2,False
2018169924,listing,/20-gillam-street-clifton-qld-4361-2018169924,620000,is-sold,Sold by private treaty 09 Nov 2022,20221109,20 Gillam Street,CLIFTON,QLD,4361,-27.9378128,151.910568,4,4,4,House,House,False,2023.0,m2,False
