id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2017853831,listing,/11-redleaf-court-mansfield-vic-3722-2017853831,450000,is-sold,Sold by private treaty 01 Feb 2023,20230201,11 Redleaf Court,MANSFIELD,VIC,3722,-37.0520325,146.088348,,,,VacantLand,Vacant land,False,2004.0,m2,False
2017895458,listing,/800-mansfield-woods-point-road-mansfield-vic-3722-2017895458,,is-sold,Sold by private treaty 31 Jan 2023,20230131,800 Mansfield-Woods Point Road,MANSFIELD,VIC,3722,-37.10337,146.1322,3,3,3,House,House,True,55.04,ha,False
2017902048,listing,/25-curia-street-mansfield-vic-3722-2017902048,,is-sold,Sold by private treaty 25 Jan 2023,20230125,25 Curia Street,MANSFIELD,VIC,3722,-37.0527,146.084351,3,3,3,House,House,False,1040.0,m2,False
2018097309,listing,/41-donovans-way-mansfield-vic-3722-2018097309,,is-sold,Sold by private treaty 27 Jan 2023,20230127,41 Donovans Way,MANSFIELD,VIC,3722,-37.0410461,146.110428,4,4,4,House,House,False,2257.0,m2,False
2018142161,listing,/lot-1-2-greenvale-lane-mansfield-vic-3722-2018142161,,is-sold,Sold by private treaty 31 Jan 2023,20230131,Lot 1/2 Greenvale Lane,MANSFIELD,VIC,3722,-37.06388,146.104858,,,,VacantLand,Vacant land,False,4435.0,m2,False
2018191566,listing,/42-somerset-crescent-mansfield-vic-3722-2018191566,675000,is-sold,Sold by private treaty 25 Jan 2023,20230125,42 Somerset Crescent,MANSFIELD,VIC,3722,-37.0476723,146.093246,3,3,3,House,House,False,896.0,m2,False
2018212981,listing,/11-farrall-court-mansfield-vic-3722-2018212981,645000,is-sold,Sold by private treaty 29 Jan 2023,20230129,11 Farrall Court,MANSFIELD,VIC,3722,-37.06419,146.086731,3,3,3,House,House,False,491.0,m2,False
2018217196,listing,/17-oaksford-drive-mansfield-vic-3722-2018217196,1350000,is-sold,Sold by private treaty 03 Feb 2023,20230203,17 Oaksford Drive,MANSFIELD,VIC,3722,-37.0366821,146.103531,4,4,4,House,House,False,2917.0,m2,False
2018238721,listing,/44-malcolm-street-mansfield-vic-3722-2018238721,,is-sold,Sold by private treaty 25 Jan 2023,20230125,44 Malcolm Street,MANSFIELD,VIC,3722,-37.0590248,146.091141,3,3,3,House,House,False,941.0,m2,False
2018241726,listing,/70-donovans-way-mansfield-vic-3722-2018241726,,is-sold,Sold by private treaty 23 Feb 2023,20230223,70 Donovans Way,MANSFIELD,VIC,3722,-37.0410461,146.110428,,,,VacantLand,Vacant land,False,2343.0,m2,False
