id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018380751,listing,/1-price-street-quirindi-nsw-2343-2018380751,420000,is-sold,Sold by private treaty 28 Feb 2023,20230228,1 Price Street,QUIRINDI,NSW,2343,-31.5195827,150.6709,3,3,3,House,House,False,902.0,m2,False
2018296862,listing,/40-maria-street-wallabadah-nsw-2343-2018296862,145000,is-sold,Sold by private treaty 03 Mar 2023,20230303,40 Maria Street,WALLABADAH,NSW,2343,-31.5382538,150.825241,NaN,NaN,NaN,VacantLand,Vacant land,False,2023.0,m2,False
2017988731,listing,/11-allnutt-street-quirindi-nsw-2343-2017988731,245000,is-sold,Sold by private treaty 09 Dec 2022,20221209,11 Allnutt Street,QUIRINDI,NSW,2343,-31.4998875,150.683289,3,3,3,House,House,False,993.0,m2,False
2018009064,listing,/81-church-avenue-quirindi-nsw-2343-2018009064,275000,is-sold,Sold by private treaty 22 Nov 2022,20221122,81 Church Avenue,QUIRINDI,NSW,2343,-31.50649,150.67926,3,3,3,House,House,False,282.0,m2,False
2018026967,listing,/2b-church-street-quirindi-nsw-2343-2018026967,60000,is-sold,Sold by private treaty 05 Feb 2023,20230205,2B Church Street,QUIRINDI,NSW,2343,-31.5144348,150.672012,NaN,NaN,NaN,VacantLand,Vacant land,False,2023.0,m2,False
2018063299,listing,/10-morning-view-close-quirindi-nsw-2343-2018063299,375000,is-sold,Sold by private treaty 18 Nov 2022,20221118,10 Morning View Close,QUIRINDI,NSW,2343,-31.4887981,150.679169,4,4,4,House,House,False,900.0,m2,False
2018077926,listing,/36-elizabeth-street-wallabadah-nsw-2343-2018077926,320000,is-sold,Sold by private treaty 21 Dec 2022,20221221,36 Elizabeth Street,WALLABADAH,NSW,2343,-31.53934,150.827957,3,3,3,House,House,False,5804.0,m2,False
2018089513,listing,/20-morning-view-close-quirindi-nsw-2343-2018089513,365000,is-sold,Sold by private treaty 29 Nov 2022,20221129,20 Morning View Close,QUIRINDI,NSW,2343,-31.4886131,150.678253,4,4,4,House,House,False,900.0,m2,False
2018137147,listing,/15-green-crescent-quirindi-nsw-2343-2018137147,97500,is-sold,Sold by private treaty 18 Jan 2023,20230118,15 Green Crescent,QUIRINDI,NSW,2343,-31.505991,150.690872,NaN,NaN,NaN,VacantLand,Vacant land,False,1648.0,m2,False
2018141215,listing,/389-wallabadah-road-wallabadah-nsw-2343-2018141215,700000,is-sold,Sold by private treaty 16 Dec 2022,20221216,389 Wallabadah Road,WALLABADAH,NSW,2343,-31.5355244,150.7929,4,4,4,Rural,Rural,True,25.0,ha,False
