id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018333828,listing,/1-tenandra-court-berwick-vic-3806-2018333828,Price Withheld,is-sold,Sold by private treaty 28 Feb 2023,20230228,1 Tenandra Court,BERWICK,VIC,3806,-38.0210953,145.324646,4,2,2,House,House,False,690,m2,False
2018190680,listing,/3-3-paddington-terrace-berwick-vic-3806-2018190680,Price Withheld,is-sold,Sold by private treaty 27 Feb 2023,20230227,3/3 Paddington Terrace,BERWICK,VIC,3806,-38.0411148,145.35994,3,2,2,Townhouse,Townhouse,False,0,m2,False
2018289946,listing,/3-ambleside-crescent-berwick-vic-3806-2018289946,985000,is-sold,Sold by private treaty 27 Feb 2023,20230227,3 Ambleside Crescent,BERWICK,VIC,3806,-38.03475,145.334244,3,2,-,House,House,False,1110,m2,False
2018324390,listing,/1-lakeside-drive-berwick-vic-3806-2018324390,1150000,is-sold,Sold by private treaty 27 Feb 2023,20230227,1 Lakeside Drive,BERWICK,VIC,3806,-38.0740776,145.345062,4,2,2,House,House,False,696,m2,False
2018224532,listing,/10-gardiner-street-berwick-vic-3806-2018224532,1150000,is-sold,Sold by private treaty 01 Mar 2023,20230301,10 Gardiner Street,BERWICK,VIC,3806,-38.02397,145.351532,5,3,2,House,House,False,869,m2,False
2018352862,listing,/21-florence-avenue-berwick-vic-3806-2018352862,857000,is-sold,Sold prior to auction 01 Mar 2023,20230301,21 Florence Avenue,BERWICK,VIC,3806,-38.0257378,145.3275,4,2,2,House,House,False,659,m2,False
2018343652,listing,/4-howell-drive-berwick-vic-3806-2018343652,1247000,is-sold,Sold by private treaty 02 Mar 2023,20230302,4 Howell Drive,BERWICK,VIC,3806,-38.03181,145.360458,4,2,2,House,House,False,800,m2,False
