id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2009953089,listing,/lot-6-bruce-highway-carmila-qld-4739-2009953089,100000,is-sold,Sold by private treaty 01 Feb 2016,20160201,Lot 6 Bruce Highway,CARMILA,QLD,4739,-21.8237953,149.362228,-,-,-,Rural,Rural,True,46.94,ha,False
2010390846,listing,/34-music-street-carmila-qld-4739-2010390846,200000,is-sold,Sold by private treaty 28 Jun 2016,20160628,34 Music Street,CARMILA,QLD,4739,-21.9096813,149.415512,-,-,-,Rural,Rural,False,5058,m2,False
2012515452,listing,/127-platts-road-carmila-qld-4739-2012515452,535000,is-sold,Sold by private treaty 21 Jan 2017,20170121,127 Platts Road,CARMILA,QLD,4739,-21.9770641,149.402557,5,2,6,AcreageSemiRural,Acreage / Semi-Rural,True,42.72,ha,False
2012759347,listing,/carmila-qld-4739-2012759347,Price Withheld,is-sold,Sold by private treaty 13 May 2016,20160513,,CARMILA,QLD,4739,-21.9091148,149.4136,3,3,10,Rural,Rural,True,3654.31,ha,False
2013112027,listing,/4-music-street-carmila-qld-4739-2013112027,200000,is-sold,Sold by private treaty 12 Apr 2021,20210412,4 Music Street,CARMILA,QLD,4739,-21.909008,149.409637,3,1,-,House,House,False,2024,m2,False
2013216253,listing,/carmila-qld-4739-2013216253,Price Withheld,is-sold,Sold by private treaty 28 Dec 2017,20171228,,CARMILA,QLD,4739,-21.91609,149.349091,-,-,-,Rural,Rural,True,46.54,ha,False
2014152082,listing,/lot-1-bruce-highway-carmila-qld-4739-2014152082,65000,is-sold,Sold at auction 27 Feb 2018,20180227,Lot 1 Bruce Highway,CARMILA,QLD,4739,-21.9118347,149.403976,-,-,-,Rural,Rural,True,45.54,ha,False
2014394316,listing,/0-bruce-highway-carmila-qld-4739-2014394316,Price Withheld,is-sold,Sold by private treaty 18 Feb 2019,20190218,0 Bruce Highway,CARMILA,QLD,4739,-21.86485,149.371353,-,-,-,Rural,Rural,True,175.63,ha,False
2015017987,listing,/832-carmila-west-road-carmila-qld-4739-2015017987,182000,is-sold,Sold by private treaty 29 Mar 2019,20190329,832 Carmila West Road,CARMILA,QLD,4739,-21.9160957,149.333542,1,1,2,House,House,True,2.02,ha,False
2015021543,listing,/29-leichardt-creek-road-carmila-qld-4739-2015021543,150000,is-sold,Sold by private treaty 13 Sep 2019,20190913,29 Leichardt Creek Road,CARMILA,QLD,4739,-21.90792,149.310562,-,-,-,VacantLand,Vacant land,True,23,ha,False
2015523506,listing,/1159-carmila-west-road-carmila-qld-4739-2015523506,150000,is-sold,Sold by private treaty 22 Aug 2019,20190822,1159 Carmila West Road,CARMILA,QLD,4739,-21.9091415,149.314774,-,-,-,VacantLand,Vacant land,True,15,ha,False
2016072385,listing,/27-carmila-west-road-carmila-qld-4739-2016072385,180000,is-sold,Sold by private treaty 18 May 2020,20200518,27 Carmila West Road,CARMILA,QLD,4739,-21.9143639,149.403839,3,1,4,House,House,False,2016,m2,False
2016249047,listing,/2-platts-road-carmila-qld-4739-2016249047,350000,is-sold,Sold by private treaty 10 Sep 2021,20210910,2 Platts Road,CARMILA,QLD,4739,-21.9758873,149.405609,-,-,-,Rural,Rural,True,51.59,ha,False
2016637512,listing,/12-carmila-west-road-carmila-qld-4739-2016637512,55000,is-sold,Sold at auction 11 Dec 2020,20201211,12 Carmila West Road,CARMILA,QLD,4739,-21.9132366,149.400909,5,2,-,House,House,True,1.82,ha,False
2017388566,listing,/4-music-street-carmila-qld-4739-2017388566,250000,is-sold,Sold by private treaty 22 Nov 2021,20211122,4 Music Street,CARMILA,QLD,4739,-21.909008,149.409637,-,-,-,VacantLand,Vacant land,False,2042,m2,False
2017393816,listing,/16-old-bruce-highway-carmila-qld-4739-2017393816,150000,is-sold,Sold by private treaty 22 Mar 2022,20220322,16 Old Bruce Highway,CARMILA,QLD,4739,-21.9130726,149.410446,3,1,2,House,House,False,809,m2,False
2017418860,listing,/lot-9-84453-bruce-highway-carmila-qld-4739-2017418860,245000,is-sold,Sold by private treaty 04 Feb 2022,20220204,Lot 9/84453 Bruce Highway,CARMILA,QLD,4739,-21.9691277,149.434875,-,-,-,VacantLand,Vacant land,True,46.46,ha,False
