id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018313717,listing,/20-cassidy-crescent-bogangar-nsw-2488-2018313717,1670000,is-sold,Sold by private treaty 27 Feb 2023,20230227,20 Cassidy Crescent,BOGANGAR,NSW,2488,-28.33844,153.569977,4,3,2,House,House,False,797,m2,False
2018313539,listing,/9-kurrajong-avenue-bogangar-nsw-2488-2018313539,Price Withheld,is-sold,Sold by private treaty 28 Feb 2023,20230228,9 Kurrajong Avenue,BOGANGAR,NSW,2488,-28.3354263,153.56546,4,2,2,House,House,False,613,m2,False
2017592523,listing,/18-kanooka-crescent-bogangar-nsw-2488-2017592523,767000,is-sold,Sold by private treaty 14 Feb 2023,20230214,18 Kanooka Crescent,BOGANGAR,NSW,2488,-27.56561,152.8823,-,-,-,VacantLand,Vacant land,False,600,m2,False
2017787330,listing,/7-banksia-avenue-bogangar-nsw-2488-2017787330,1375000,is-sold,Sold by private treaty 12 Sep 2022,20220912,7 Banksia Avenue,BOGANGAR,NSW,2488,-28.3340969,153.568634,3,1,2,House,House,False,614,m2,False
2017809452,listing,/112-cabarita-road-bogangar-nsw-2488-2017809452,1275000,is-sold,Sold by private treaty 28 Oct 2022,20221028,112 Cabarita Road,BOGANGAR,NSW,2488,-28.338789,153.565842,3,1,2,House,House,False,634,m2,False
2017849454,listing,/6-9-cypress-crescent-cabarita-beach-nsw-2488-2017849454,1200000,is-sold,Sold by private treaty 27 Sep 2022,20220927,6/9 Cypress Crescent,CABARITA BEACH,NSW,2488,-28.3297234,153.5702,2,1,1,ApartmentUnitFlat,Apartment / Unit / Flat,False,1251,m2,False
2017921525,listing,/2-24-poinciana-avenue-bogangar-nsw-2488-2017921525,823000,is-sold,Sold by private treaty 27 Jan 2023,20230127,2/24 Poinciana Avenue,BOGANGAR,NSW,2488,-28.3368855,153.5687,3,2,2,SemiDetached,Semi-Detached,False,0,m2,False
2017962186,listing,/1-12-tuckeroo-lane-tanglewood-nsw-2488-2017962186,715000,is-sold,Sold by private treaty 01 Nov 2022,20221101,1/12 Tuckeroo Lane,TANGLEWOOD,NSW,2488,-28.33488,153.5387,3,1,1,House,House,False,0,m2,False
2017970675,listing,/2-6-white-beech-court-bogangar-nsw-2488-2017970675,800000,is-sold,Sold by private treaty 14 Nov 2022,20221114,2/6 White Beech Court,BOGANGAR,NSW,2488,-28.342123,153.569977,3,2,1,Duplex,Duplex,False,0,m2,False
2017973966,listing,/11-ti-tree-avenue-bogangar-nsw-2488-2017973966,1400000,is-sold,Sold by private treaty 15 Sep 2022,20220915,11 Ti Tree Avenue,BOGANGAR,NSW,2488,-28.3361778,153.57132,3,1,1,House,House,False,659,m2,False
2017999935,listing,/4-penda-court-bogangar-nsw-2488-2017999935,1350000,is-sold,Sold by private treaty 30 Nov 2022,20221130,4 Penda Court,BOGANGAR,NSW,2488,-28.3380756,153.565323,3,2,2,House,House,False,600,m2,False
2018059268,listing,/10-59-hastings-road-bogangar-nsw-2488-2018059268,1120000,is-sold,Sold at auction 08 Oct 2022,20221008,10/59 Hastings Road,BOGANGAR,NSW,2488,-28.3326149,153.568741,3,2,2,Townhouse,Townhouse,False,0,m2,False
2018067911,listing,/38-oleander-avenue-bogangar-nsw-2488-2018067911,1470000,is-sold,Sold by private treaty 27 Sep 2022,20220927,38 Oleander Avenue,BOGANGAR,NSW,2488,-28.3351383,153.569977,3,1,3,House,House,False,663,m2,False
