id,listingType,url,price,tagClassName,tagText,date,street,suburb,state,postcode,lat,lng,beds,baths,parking,propertyType,propertyTypeFormatted,isRural,landSize,landUnit,isRetirement
2018343648,listing,/42-147-princes-highway-narooma-nsw-2546-2018343648,Price Withheld,is-sold,Sold by private treaty 01 Mar 2023,20230301,42/147 Princes Highway,NAROOMA,NSW,2546,-36.2212944,150.133,1,1,1,ApartmentUnitFlat,Apartment / Unit / Flat,False,0,m2,False
2018292649,listing,/2-44-wallaga-lake-road-bermagui-nsw-2546-2018292649,695000,is-sold,Sold by private treaty 03 Mar 2023,20230303,2/44 Wallaga Lake Road,BERMAGUI,NSW,2546,-36.41746,150.063065,2,2,1,ApartmentUnitFlat,Apartment / Unit / Flat,False,0,m2,False
2017710390,listing,/19-cresswick-parade-dalmeny-nsw-2546-2017710390,Price Withheld,is-sold,Sold by private treaty 03 Mar 2023,20230303,19 Cresswick Parade,DALMENY,NSW,2546,-36.16592,150.126114,3,2,2,House,House,False,708,m2,False
2017893913,listing,/296-old-highway-narooma-nsw-2546-2017893913,Price Withheld,is-sold,Sold by private treaty 03 Mar 2023,20230303,296 Old Highway,NAROOMA,NSW,2546,-36.24471,150.105438,4,2,4,AcreageSemiRural,Acreage / Semi-Rural,True,2.02,ha,False
2018253364,listing,/39-scenic-drive-bermagui-nsw-2546-2018253364,1150000,is-sold,Sold by private treaty 02 Mar 2023,20230302,39 Scenic Drive,BERMAGUI,NSW,2546,-36.43206,150.077881,2,2,2,House,House,False,620,m2,False
